analysis,Attribute_name,class_probabilities,labels,max_prob,label
SDS_PAGE,SDS-PAGE  (NR) minor band 5 MW =133,[0.9993133544921875],[0],0.9993133544921875,0
SDS_PAGE,SDS-PAGE  (NR) minor band 6 MW =119,[0.9993034601211548],[0],0.9993034601211548,0
SDS_PAGE,SDS-PAGE  (NR) minor band 3 MW =158,[0.9993131160736084],[0],0.9993131160736084,0
SDS_PAGE,SDS-PAGE  (R) minor band 1 MW =32,[0.9993201494216919],[0],0.9993201494216919,0
SDS_PAGE,SDS-PAGE  (NR) minor band 4 MW =138,[0.9993126392364502],[0],0.9993126392364502,0
SDS_PAGE,SDS-PAGE  (NR) minor band 2 MW =161,[0.9993085861206055],[0],0.9993085861206055,0
PARTICULATE_MATTER,Particles with diameter >= 3 micronsoncentrate),[0.9900999665260315],[4],0.9900999665260315,4
CE_SDS_2,CE-SDS  (Non-reduced)  Rel. ret. time of minor peak 6 >= LOQ,[0.9995015859603882],[0],0.9995015859603882,0
CE_SDS,CE-SDS  (Reduced)  Rel. ret. time of minor peak 4 >= LOQ,[0.9994935989379883],[0],0.9994935989379883,0
CE_SDS,CE-SDS  (Reduced)  Rel. ret. time of minor peak 5 >= LOQ,[0.999492883682251],[0],0.999492883682251,0
CE_SDS_4,CGE (NR) RRT of Unknown Minor Peak 5 => QL,[0.9984976053237915],[0],0.9984976053237915,0
CE_SDS_4,CGE (NR) RRT of Unknown Minor Peak 7 => QL,[0.9984586238861084],[0],0.9984586238861084,0
CE_SDS_4,CGE (NR) RRT of Unknown Minor Peak 8 => QL,[0.9984127283096313],[0],0.9984127283096313,0
CE_SDS_4,CGE (NR) RRT of Unknown Minor Peak 6 => QL,[0.9984741806983948],[0],0.9984741806983948,0
CE_SDS_3,CGE (Reduced) RRT of Unknown Minor Peak 8 => QL,[0.9993777275085449],[0],0.9993777275085449,0
CE_SDS_3,CGE (Reduced) RRT of Unknown Minor Peak 11 => QL,[0.9993797540664673],[0],0.9993797540664673,0
CE_SDS_3,CGE (Reduced) RRT of Unknown Minor Peak 10 => QL,[0.9993799924850464],[0],0.9993799924850464,0
CE_SDS_3,CGE (Reduced) RRT of Unknown Minor Peak 9 => QL,[0.9993785619735718],[0],0.9993785619735718,0
PARTICULATE_MATTER_2,Particulate Matter (HIAC) >= 25  micrometers,[0.9903884530067444],[4],0.9903884530067444,4
SDS_PAGE,SDS-PAGE (NR) minor band 1 MW=163,[0.9993065595626831],[0],0.9993065595626831,0
CE_SDS,CE-SDS (Non-Reduced) RRT for Unknown Minor Peak < LOQ 4,[0.9995028972625732],[0],0.9995028972625732,0
ISOELECTRIC_FOCUSING,Minor Bands,[0.9990441203117371],[2],0.9990441203117371,2
BIOASSAY_2,Potency (Cell Based Biossay),[0.9781494736671448],[5],0.9781494736671448,5
CE_SDS_2,CE-SDS (Non-reduced) Relative Retention time of Peak 1 >=LOQ,[0.9995059967041016],[0],0.9995059967041016,0
CE_SDS,CE-SDS (Reduced) Minor Peak 3  (>LOQ),[0.9994993209838867],[0],0.9994993209838867,0
CE_SDS,CE-SDS (Reduced) Minor Peak2>LOQ,[0.9995007514953613],[0],0.9995007514953613,0
CE_SDS,CE-SDS (Reduced) Minor Peak 1>LOQ,[0.9995002746582031],[0],0.9995002746582031,0
HPLC,LMWS Result,[0.955980122089386],[3],0.955980122089386,3
SDS_PAGE,SDS PAGE (R) minor band 1 MW= 153.22,[0.9992990493774414],[0],0.9992990493774414,0
SDS_PAGE,SDS PAGE (R) minor band 4 MW= 33.18,[0.9992944002151489],[0],0.9992944002151489,0
SDS_PAGE,SDS PAGE (R) minor band 5 MW= 14.83,[0.9992952346801758],[0],0.9992952346801758,0
SDS_PAGE,SDS PAGE (R) minor band 2 MW= 97.51,[0.9992839694023132],[0],0.9992839694023132,0
SDS_PAGE,SDS PAGE (R) minor band 3 MW= 40.86,[0.9992994070053101],[0],0.9992994070053101,0
SDS_PAGE_2,SDS PAGE (NR) minor band 7 MW= 44.57,[0.9992444515228271],[0],0.9992444515228271,0
SDS_PAGE_2,SDS PAGE (NR) minor band 6 MW= 81.22,[0.9992347955703735],[0],0.9992347955703735,0
SDS_PAGE_2,SDS PAGE (NR) minor band 2 MW= 183.47,[0.9992578625679016],[0],0.9992578625679016,0
SDS_PAGE_2,SDS PAGE (NR) minor band 8 MW= 26.49,[0.9992376565933228],[0],0.9992376565933228,0
SDS_PAGE_2,SDS PAGE (NR) minor band 4 MW= 168.44,[0.9992430210113525],[0],0.9992430210113525,0
SDS_PAGE_2,SDS PAGE (NR) minor band 10 MW= 13.22,[0.9992325305938721],[0],0.9992325305938721,0
SDS_PAGE_2,SDS PAGE (NR) minor band 5 MW= 129.68,[0.9992272853851318],[0],0.9992272853851318,0
SDS_PAGE_2,SDS PAGE (NR) minor band 9 MW= 23.61,[0.9992340803146362],[0],0.9992340803146362,0
SDS_PAGE_2,SDS PAGE (NR) minor band 3 MW= 180.18,[0.9992577433586121],[0],0.9992577433586121,0
CE_SDS,CE-SDS 10 (result) [(Non-Reduced) unknown imp RRT 2.01],[0.9994995594024658],[0],0.9994995594024658,0
ICIEF,Main Group,[0.9991410970687866],[2],0.9991410970687866,2
CE_SDS,CE-SDS Reduced,[0.9994745850563049],[0],0.9994745850563049,0
CE_SDS_2,CE-SDS Non-Reduced,[0.9994926452636719],[0],0.9994926452636719,0
CE_SDS_2,CGE (Reduced) RRT for Unknown Minor Peak >= QL 11,[0.9993612170219421],[0],0.9993612170219421,0
CE_SDS_2,CGE (Reduced) RRT for Unknown Minor Peak >= QL 10,[0.999358594417572],[0],0.999358594417572,0
CE_SDS,CGE (Non-Reduced) RRT for Unknown Minor Peak >= QL 11,[0.9994268417358398],[0],0.9994268417358398,0
CE_SDS_2,CE-SDS (Non-Reduced) RRT of Unknown Minor Peak>=LOQ1,[0.9994932413101196],[0],0.9994932413101196,0
CE_SDS_2,CE-SDS (Non-Reduced) RRT of Unknown Minor Peak>=LOQ5,[0.9994932413101196],[0],0.9994932413101196,0
CE_SDS_2,CE-SDS (Non-Reduced) RRT of Unknown Minor Peak>=LOQ4,[0.9994938373565674],[0],0.9994938373565674,0
CE_SDS_2,CE-SDS (Non-Reduced) RRT of Unknown Minor Peak>=LOQ3,[0.9994919300079346],[0],0.9994919300079346,0
CE_SDS_2,CE-SDS (Non-Reduced) RRT of Unknown Minor Peak>=LOQ2,[0.9994935989379883],[0],0.9994935989379883,0
CE_SDS_4,CGE (NR) RRT of Unknown Minor Peak 5 >= QL,[0.9985118508338928],[0],0.9985118508338928,0
CE_SDS_4,CGE (NR) RRT of Unknown Minor Peak 6 >= QL,[0.9984849095344543],[0],0.9984849095344543,0
SDS_PAGE,SDS-PAGE  (NR) minor band 3 MW = 164,[0.9993135929107666],[0],0.9993135929107666,0
SDS_PAGE,SDS-PAGE  (NR) minor band 1 MW =171,[0.9993199110031128],[0],0.9993199110031128,0
CE_SDS,CE-SDS (Non-Reduced) Minor Peak 5 >= LOQ,[0.9994980096817017],[0],0.9994980096817017,0
CE_SDS_2,CE-SDS (Reduced) Minor Peak 5 >= LOQ,[0.9994913339614868],[0],0.9994913339614868,0
CE_SDS_2,CE-SDS (Reduced) Minor Peak 3 >= LOQ,[0.9994927644729614],[0],0.9994927644729614,0
CE_SDS_2,CE-SDS (Reduced) Minor Peak 4 >= LOQ,[0.9994926452636719],[0],0.9994926452636719,0
CE_SDS_2,CE-SDS (Reduced) RRT of Minor Peak 5 RRT >= LOQ,[0.999480664730072],[0],0.999480664730072,0
CE_SDS_2,CE-SDS (Reduced) RRT of Minor Peak 4 RRT >= LOQ,[0.9994812607765198],[0],0.9994812607765198,0
CE_SDS,CE-SDS (Non-Reduced) Sum of A(IgG) and A(NG-IgG),[0.9994773268699646],[0],0.9994773268699646,0
CE_SDS,CE-SDS (Non-Reduced) Minor Peaks (>LOQ) Peak 1,[0.9994992017745972],[0],0.9994992017745972,0
CE_SDS,CE-SDS (Non-Reduced) Minor Peaks (>LOQ) Peak 2,[0.999498724937439],[0],0.999498724937439,0
CE_HPLC,Main Peak ,[0.9993845224380493],[2],0.9993845224380493,2
CE_HPLC,Basic Group,[0.9966092109680176],[2],0.9966092109680176,2
CE_HPLC,Acidic Group,[0.9980650544166565],[2],0.9980650544166565,2
CE_SDS,CE-SDS (Reduced) Minor Peaks (>=LOQ),[0.9994903802871704],[0],0.9994903802871704,0
PARTICULATE_MATTER_3,Particluate Matter >=2-5 micrometers,[0.9903547763824463],[4],0.9903547763824463,4
PARTICULATE_MATTER_3,Particluate Matter >=5-10 micrometers,[0.9904199242591858],[4],0.9904199242591858,4
PARTICULATE_MATTER_3,Particluate Matter >= 25 micrometers/2,[0.9903212189674377],[4],0.9903212189674377,4
PARTICULATE_MATTER_3,Particluate Matter >= 10-25 micrometers/1,[0.9904220104217529],[4],0.9904220104217529,4
BIO_CE-SDS_R,CE-SDS (Reduced) Unknown Minor Peak >= LOQ,[0.9994854927062988],[0],0.9994854927062988,0
BIO_CE-SDS_NR,CE-SDS (Non-Reduced) Unknown Minor Peak >= LOQ,[0.999496340751648],[0],0.999496340751648,0
CE_SDS,CE-SDS (Non-Red.) trel (for each unknown imp) rel. to tmig.,[0.9994435906410217],[0],0.9994435906410217,0
CE_SDS,"CE-SDS (Non-Reduced),Unknown Impurity, RRT 1.76",[0.9994978904724121],[0],0.9994978904724121,0
CE_SDS,"CE-SDS (Non-Reduced),Unknown Impurity, RRT 2.02",[0.9994989633560181],[0],0.9994989633560181,0
ICIEF,icIEF (Purity) - basic isoforms,"[0.9291350245475769, 0.047979213297367096]","[2, 0]",0.9291350245475769,2
ICIEF,icIEF (Purity) - acidic isoforms,[0.9618366360664368],[2],0.9618366360664368,2
ICIEF,icIEF (Purity) - main isoforms,[0.988346517086029],[2],0.988346517086029,2
SDS_PAGE_2,SDS PAGE (Red) Cumulative Purity of Heavy and Light Chains,[0.9994609951972961],[0],0.9994609951972961,0
SDS_PAGE,SDS-PAGE (Non-Reduced) Purity Minor Band 4,[0.9995049238204956],[0],0.9995049238204956,0
SDS_PAGE,SDS-PAGE (Non-Reduced) Purity Minor Band 3,[0.9995040893554688],[0],0.9995040893554688,0
BIO_CE-SDS_R,CE-SDS (Reduced) Total LMW peaks >= DL,[0.9994658827781677],[0],0.9994658827781677,0
BIO_CE-SDS_R,CE-SDS (Reduced) Unknown Minor Peak 3 >= DL,[0.9994884729385376],[0],0.9994884729385376,0
BIO_CE-SDS_R,CE-SDS (Reduced) Total HMW peaks >= DL,[0.999462902545929],[0],0.999462902545929,0
BIO_CE-SDS_NR,CE-SDS (Non-Reduced) Unknown Minor Peak 1 >= DL,[0.9994999170303345],[0],0.9994999170303345,0
BIO_CE-SDS_NR,CE-SDS (Non-Reduced) Unknown Minor Peak 2 >= DL,[0.9995001554489136],[0],0.9995001554489136,0
BIO_CE-SDS_NR,CE-SDS (Non-Reduced) Sum of LMW peaks >= DL,[0.9994966983795166],[0],0.9994966983795166,0
SDS_PAGE,Reduced SDS-PAGE Molecular Weight Minor Band 14,[0.9994407296180725],[0],0.9994407296180725,0
PH,pH reading 1 (individual reading),[0.9976187348365784],[8],0.9976187348365784,8
PH,pH reading 2 (individual reading),[0.9976329803466797],[8],0.9976329803466797,8
PARTICULATE_MATTER_MICROSCOPY,Particulate Matter >=5-10 micrometers,[0.9903801679611206],[4],0.9903801679611206,4
PARTICULATE_MATTER_MICROSCOPY,Particulate Matter >=10-25 micrometers,[0.9904001355171204],[4],0.9904001355171204,4
PARTICULATE_MATTER_MICROSCOPY,Particulate Matter >=2-5 micrometers,[0.9902963042259216],[4],0.9902963042259216,4
CE_SDS_2,CE-CGE (Reduced) Quantitation Limit ,[0.9994456171989441],[0],0.9994456171989441,0
PURITY_IMP_2,Purity (Purity CD3),[0.9964382648468018],[0],0.9964382648468018,0
ICIEF,%Area of the Acidic group,[0.9988806843757629],[2],0.9988806843757629,2
ICIEF,%Area of the Main peak,[0.9995156526565552],[2],0.9995156526565552,2
ICIEF,%Area of the Basic group,[0.9987749457359314],[2],0.9987749457359314,2
SDS_PAGE,SDS-PAGE (Reduced) Purity of Heavy Chain relative to Ref Std,[0.9995030164718628],[0],0.9995030164718628,0
SDS_PAGE,SDS-PAGE (Reduced) Purity of Light Chain relative to Ref Std,[0.9995028972625732],[0],0.9995028972625732,0
SDS_PAGE,SDS-PAGE (Non-Red) Purity of Major Band relative to Ref Std,[0.9994761347770691],[0],0.9994761347770691,0
CE_SDS_2,CE-SDS (Reduced) Migration Time of Minor Peak 2 >=LOQ,[0.9994968175888062],[0],0.9994968175888062,0
CE_SDS_2,CE-SDS (Reduced) Migration Time of Minor Peak 3 >=LOQ,[0.9994980096817017],[0],0.9994980096817017,0
CE_SDS_2,CE-SDS (Reduced) Migration Time of Minor Peak 4 >=LOQ,[0.9994971752166748],[0],0.9994971752166748,0
CE_SDS_2,CE-SDS (Reduced) Migration Time of Minor Peak 1 >=LOQ,[0.9994975328445435],[0],0.9994975328445435,0
CE_SDS,CE-SDS (Non-Reduced) Migration Time of Minor Peak 2 >=LOQ,[0.9995057582855225],[0],0.9995057582855225,0
SDS_PAGE,Nu-Page Reduced Non-main band MW 111  kD,[0.9993287324905396],[0],0.9993287324905396,0
SDS_PAGE,Nu-PAGE Reduced Non-main band MW   77 kDa,[0.9993157386779785],[0],0.9993157386779785,0
PARTICULATE_MATTER_2,Particles>=3 micrometers,[0.9900007247924805],[4],0.9900007247924805,4
PARTICULATE_MATTER_MICROSCOPY,Particulate Matter 5-10 micrometers,[0.9897728562355042],[4],0.9897728562355042,4
PARTICULATE_MATTER,88810-153,[0.9850814938545227],[4],0.9850814938545227,4
BIO_CE-SDS_NR,CE-SDS (NR) RRT of Unknown Minor peak >= LOQ 3,[0.9993276596069336],[0],0.9993276596069336,0
BIO_CE-SDS_NR,CE-SDS (NR) RRT of Unknown Minor peak >= LOQ 2,[0.9993322491645813],[0],0.9993322491645813,0
BIO_CE-SDS_NR,CE-SDS (NR) RRT of Unknown Minor peak >= LOQ 1,[0.999326229095459],[0],0.999326229095459,0
BIO_CE-SDS_R,CE-SDS (R) RRT of Unknown Minor peak >= LOQ 1,[0.9993627667427063],[0],0.9993627667427063,0
BIO_CE-SDS_R,CE-SDS (R) RRT of Unknown Minor peak >= LOQ 2,[0.9993669390678406],[0],0.9993669390678406,0
CE_HPLC,CEX HPLC Early Pre peaks,[0.99930739402771],[2],0.99930739402771,2
RP_HPLC,RP HPLC nonPEGylated aCD28 peak,[0.9960589408874512],[1],0.9960589408874512,1
PARTICULATE_MATTER_2,Particulate Matter (HIAC)>= 3 micrometers,[0.9903407692909241],[4],0.9903407692909241,4
CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak RRT >=LOQ1,[0.999496340751648],[0],0.999496340751648,0
CE_SDS_2,CE-SDS (Reduced) RRT of Unknown Minor Peak >=LOQ1,[0.9994872808456421],[0],0.9994872808456421,0
CE_SDS,CE-SDS (Reduced) RRT of Unknown Minor Peak >=LOQ 2,[0.9994895458221436],[0],0.9994895458221436,0
CE_SDS,CE-SDS (Reduced) RRT of Unknown Minor Peak >=LOQ 3,[0.9994888305664062],[0],0.9994888305664062,0
CE_SDS,CE-SDS (Reduced) RRT of Unknown Minor Peak >=LOQ 6,[0.9994877576828003],[0],0.9994877576828003,0
CE_SDS,CE-SDS (Reduced) RRT of Unknown Minor Peak >=LOQ 1,[0.9994893074035645],[0],0.9994893074035645,0
CE_SDS,CE-SDS (Reduced) RRT of Unknown Minor Peak >=LOQ 5,[0.9994877576828003],[0],0.9994877576828003,0
CE_SDS,CE-SDS (Reduced) RRT of Unknown Minor Peak >=LOQ 4,[0.9994895458221436],[0],0.9994895458221436,0
SDS_PAGE,MW of Light Chain,[0.9989436268806458],[0],0.9989436268806458,0
SDS_PAGE,MW of Heavy Chain,[0.9989975094795227],[0],0.9989975094795227,0
CE_SDS_2,CE-SDS (Reduced) RRT of Minor Peak,[0.999491810798645],[0],0.999491810798645,0
SDS_PAGE,SDS-PAGE (R) minor band 1 MW = 146,[0.9993293285369873],[0],0.9993293285369873,0
SDS_PAGE,SDS-PAGE (R) minor band 2 MW = 95,[0.9993256330490112],[0],0.9993256330490112,0
SDS_PAGE_2,SDS-PAGE (NR) minor band 6 MW = 45,[0.9992563128471375],[0],0.9992563128471375,0
SDS_PAGE_2,SDS-PAGE (NR) minor band 7 MW = 27,[0.9992489218711853],[0],0.9992489218711853,0
SDS_PAGE_2,SDS-PAGE (NR) minor band 4 MW = 125,[0.999263346195221],[0],0.999263346195221,0
SDS_PAGE_2,SDS-PAGE (NR) minor band 2 MW = 169,[0.999261200428009],[0],0.999261200428009,0
SDS_PAGE_2,SDS-PAGE (NR) minor band 5 MW = 80,[0.9992496371269226],[0],0.9992496371269226,0
SDS_PAGE_2,SDS-PAGE (NR) minor band 9 MW = 14,[0.9992576241493225],[0],0.9992576241493225,0
SDS_PAGE_2,SDS-PAGE (NR) minor band 8 MW = 24,[0.9992576241493225],[0],0.9992576241493225,0
SDS_PAGE_2,SDS-PAGE (NR) minor band 3 MW = 160,[0.9992489218711853],[0],0.9992489218711853,0
CE_SDS,CD-SDS (Non-Reduced) RRT for Unknown Minor Peak >= LOQ 6,[0.9994891881942749],[0],0.9994891881942749,0
CE_SDS,CD-SDS (Non-Reduced) RRT for Unknown Minor Peak >= LOQ 5,[0.999489426612854],[0],0.999489426612854,0
SDS_PAGE,SDS-PAGE (Non-Reduced) MW of Minor Band,[0.9995023012161255],[0],0.9995023012161255,0
CE_SDS_2,CE-SDS (Non-Reduced) RRT of minor peak >=LOQ 3,[0.9994956254959106],[0],0.9994956254959106,0
CE_SDS_2,CE-SDS (Non-Reduced) RRT of minor peak >=LOQ 1,[0.9994958639144897],[0],0.9994958639144897,0
CE_SDS_2,CE-SDS (Non-Reduced) RRT of minor peak >=LOQ 2,[0.9994955062866211],[0],0.9994955062866211,0
CE_SDS,CE-SDS (Reduced) RRT of minor peak >=LOQ 1,[0.9994916915893555],[0],0.9994916915893555,0
CE_SDS,CE-SDS (Reduced) RRT of minor peak >=LOQ 2,[0.9994915723800659],[0],0.9994915723800659,0
CE_SDS,CE-SDS (Non-Reduced) RRT of Minor Peak >= LOQ 7,[0.999497652053833],[0],0.999497652053833,0
PARTICULATE_MATTER_3,Particulate Matter  >= 25 micrometers,[0.9902601838111877],[4],0.9902601838111877,4
PARTICULATE_MATTER_3,Particulate Matter  >= 2 - 5 micrometers,[0.990268349647522],[4],0.990268349647522,4
PARTICULATE_MATTER_3,Particulate Matter  >= 10-25 micrometers,[0.990339457988739],[4],0.990339457988739,4
PARTICULATE_MATTER_3,Particulate Matter  >= 5-10 micrometers,[0.9903233051300049],[4],0.9903233051300049,4
CE_SDS_2,CE-SDS (Non-reduced) Unknown Minor Peak >= LOQ 9,[0.9994874000549316],[0],0.9994874000549316,0
CE_SDS_2,CE-SDS (Non-reduced) Unknown Minor Peak >= LOQ 10,[0.9994856119155884],[0],0.9994856119155884,0
CE_SDS_2,CE-SDS (Non-reduced) Unknown Minor Peak >= LOQ 7,[0.9994891881942749],[0],0.9994891881942749,0
CE_SDS_2,CE-SDS (Non-reduced) Unknown Minor Peak >= LOQ 8,[0.999488353729248],[0],0.999488353729248,0
BIO_ICIEF,Main Peak [iCIEF aLAG3 Main Peak Area],[0.9995470643043518],[2],0.9995470643043518,2
BIO_ICIEF,iCIEF NIVO Basic Peaks Cumulative Area,[0.9995463490486145],[2],0.9995463490486145,2
BIO_ICIEF,Acidic Group [iCIEF aLAG3 Acidic Peaks cumulative Area],[0.9995586276054382],[2],0.9995586276054382,2
BIO_ICIEF,iCIEF NIVO Main Peak Area,[0.9995496869087219],[2],0.9995496869087219,2
BIO_ICIEF,Basic Group [iCIEF aLAG3 Basic Peaks Cumulative Area],[0.9995564818382263],[2],0.9995564818382263,2
BIO_ICIEF,iCIEF NIVO Acidic Peaks Cumulative Area,[0.9995514750480652],[2],0.9995514750480652,2
SDS_PAGE,SDS-PAGE (Non-Reduced) Molecular Weight Of Minor Bands,[0.9994994401931763],[0],0.9994994401931763,0
SDS_PAGE,SDS-PAGE  (NR) minor band 4 MW =143,[0.9993082284927368],[0],0.9993082284927368,0
SDS_PAGE,SDS PAGE _3 Reduced Molecular Weight of Non-Main Band,[0.9994266033172607],[0],0.9994266033172607,0
SDS_PAGE,SDS PAGE_2 Reduced Molecular Weight of Non-Main Band,[0.9994295239448547],[0],0.9994295239448547,0
CE_SDS,CE-SDS (Reduced) Unknown Minor Peak >= QL 5,[0.9994656443595886],[0],0.9994656443595886,0
CE_SDS_2,CE-SDS (Non-Reduced) Unknown Minor Peak >= QL 6,[0.9994814991950989],[0],0.9994814991950989,0
CE_SDS_2,CE-SDS (Non-Reduced) Unknown Minor Peak >= QL 7,[0.9994812607765198],[0],0.9994812607765198,0
CE_SDS_2,CE-SDS (Non-Reduced)  Minor Peak >= QL 3,[0.9994944334030151],[0],0.9994944334030151,0
CE_SDS,CE-SDS (Non-Reduced) Minor Peak >= LOQ 5,[0.9994988441467285],[0],0.9994988441467285,0
CE_SDS,CE-SDS (Non-reduced) Unknown Minor Peak >=QL 2,[0.9994832277297974],[0],0.9994832277297974,0
CE_SDS,CE-SDS (Non-reduced) Unknown Minor Peak >=QL 4,[0.9994827508926392],[0],0.9994827508926392,0
CE_SDS,CE-SDS (Non-reduced) Unknown Minor Peak >=QL 3,[0.999483585357666],[0],0.999483585357666,0
SDS_PAGE,SDS-PAGE  (NR) minor band 2 MW = 163,[0.9993062019348145],[0],0.9993062019348145,0
CE_SDS,CE-SDS (Non-reduced) Migration Time of minor peaks,[0.9995040893554688],[0],0.9995040893554688,0
CE_SDS_2,CE-SDS{Reduced} Migration time of minor peaks,[0.9994791150093079],[0],0.9994791150093079,0
B7_BINDING_BIACORE_ASSAY,B7 Binding Biacore Assay Result (Surface Plasmon Resonance),[0.9791991114616394],[7],0.9791991114616394,7
PARTICULATE_MATTER_2,Particles Particulate Matter (HIAC) >= 10 micrometers,[0.9903451800346375],[4],0.9903451800346375,4
CE_SDS_4,CGE (NR) Unknown Minor Peak 8 => QL,[0.997788667678833],[0],0.997788667678833,0
CE_SDS_4,CGE (NR) Unknown Minor Peak 7 => QL,[0.9979142546653748],[0],0.9979142546653748,0
CE_SDS_4,CGE (NR) Unknown Minor Peak 5 => QL,[0.9979572296142578],[0],0.9979572296142578,0
CE_SDS_4,CGE (NR) Unknown Minor Peak 6 => QL,[0.9979150891304016],[0],0.9979150891304016,0
CE_SDS_3,CGE (Reduced) Unknown Minor Peak 7 => QL,[0.9993323683738708],[0],0.9993323683738708,0
CE_SDS_3,CGE (Reduced) Unknown Minor Peak 9 => QL,[0.9993182420730591],[0],0.9993182420730591,0
CE_SDS_3,CGE (Reduced) Unknown Minor Peak 4 => QL,[0.9993353486061096],[0],0.9993353486061096,0
CE_SDS_3,CGE (Reduced) Unknown Minor Peak 5 => QL,[0.9993327260017395],[0],0.9993327260017395,0
CE_SDS_3,CGE (Reduced) Unknown Minor Peak 8 => QL,[0.9993159770965576],[0],0.9993159770965576,0
CE_SDS_3,CGE (Reduced) Unknown Minor Peak 6 => QL,[0.9993334412574768],[0],0.9993334412574768,0
CE_SDS_3,CGE (Reduced) Unknown Minor Peak 10 => QL,[0.9993128776550293],[0],0.9993128776550293,0
CE_SDS_3,CGE (Reduced) Unknown Minor Peak 11 => QL,[0.9993218183517456],[0],0.9993218183517456,0
SDS_PAGE,SDS-PAGE (Reduced) Molecular Weight Of All Minor Bands,[0.9994896650314331],[0],0.9994896650314331,0
CE_SDS_2,CGE (Reduced) Unknown Minor Peak >= DL 9,[0.999330997467041],[0],0.999330997467041,0
CE_SDS_2,CGE (Reduced) Unknown Minor Peak >= DL 4,[0.9993439316749573],[0],0.9993439316749573,0
CE_SDS_2,CGE (Reduced) Unknown Minor Peak >= DL 7,[0.9993398785591125],[0],0.9993398785591125,0
CE_SDS_2,CGE (Reduced) Unknown Minor Peak >= DL 5,[0.9993395209312439],[0],0.9993395209312439,0
CE_SDS_2,CGE (Reduced) Unknown Minor Peak >= DL 3,[0.9993478655815125],[0],0.9993478655815125,0
CE_SDS_2,CGE (Reduced) Unknown Minor Peak >= DL 6,[0.9993434548377991],[0],0.9993434548377991,0
CE_SDS_2,CGE (Reduced) Unknown Minor Peak >= DL 8,[0.9993256330490112],[0],0.9993256330490112,0
PARTICULATE_MATTER_3,Particles >=5-10 Microns (Concentrate),[0.990149736404419],[4],0.990149736404419,4
PARTICULATE_MATTER_3,Particles >=2-5 Microns (Concentrate),[0.9900830984115601],[4],0.9900830984115601,4
PARTICULATE_MATTER_3,Particles >=10-25 Microns (Concentrate),[0.9901579022407532],[4],0.9901579022407532,4
SE_HPLC,Aggregate SEC-UPLC Sum of Clipped Species,[0.9990478157997131],[3],0.9990478157997131,3
SDS_PAGE,SDS-PAGE (Non-Reduced) Molecular Weight Of Minor Band 2,[0.9994962215423584],[0],0.9994962215423584,0
SDS_PAGE,SDS-PAGE (Non-Reduced) Molecular Weight Of Minor Band 3,[0.9994959831237793],[0],0.9994959831237793,0
SDS_PAGE,SDS-PAGE (Non-Reduced) Molecular Weight Of Minor Band 1,[0.9994947910308838],[0],0.9994947910308838,0
SDS_PAGE,SDS-PAGE  (Reduced) Molecular Weight Of all minor bands,[0.9994896650314331],[0],0.9994896650314331,0
CE_SDS_2,CE-SDS (Non-Reduced) Migration Time of Minor Peaks 5,[0.9995070695877075],[0],0.9995070695877075,0
CE_SDS,CE-SDS (Reduced) Unknown Minor Peak >=LOQ 4,[0.9994831085205078],[0],0.9994831085205078,0
CE_SDS,CE-SDS (Reduced) Unknown Minor Peak >=LOQ 3,[0.999483585357666],[0],0.999483585357666,0
CE_SDS,CE-SDS (Reduced) Unknown Minor Peak >=LOQ 6,[0.9994804263114929],[0],0.9994804263114929,0
CE_SDS,CE-SDS (Reduced) Unknown Minor Peak >=LOQ 5,[0.9994785189628601],[0],0.9994785189628601,0
PARTICULATE_MATTER_3,Particles >=25 Microns (Concentrate),[0.9900959730148315],[4],0.9900959730148315,4
CE_SDS,CE-SDS (Non-Reduced) A(y) (for each unknown impurityRRT1.99),[0.999497652053833],[0],0.999497652053833,0
CE_SDS,CE-SDS (Non-Reduced) A(y) (for each unknown impurityRRT2.02),[0.999496579170227],[0],0.999496579170227,0
SDS_PAGE,SDS-PAGE (Reduced) purity Of Heavy Chain,[0.9995008707046509],[0],0.9995008707046509,0
SDS_PAGE,SDS-PAGE (Reduced) Purity of Heavy And Light Chain bands,[0.9995067119598389],[0],0.9995067119598389,0
